"gene","TE_name","pair","minuslog10Pval"
"ZNF681","MER61F","MER61F:ZNF681",25.4213390055
"ZNF780A","MER61F","MER61F:ZNF780A",5.02271852171
"ZNF182","MER61F","MER61F:ZNF182",1.75510154227
"ZFP69B","MER61F","MER61F:ZFP69B",2.39745364103
"ZNF528","MER61F","MER61F:ZNF528",1.62939390258
"ZNF680","LTR25","LTR25:ZNF680",90.5458612711
"ZNF736","LTR25","LTR25:ZNF736",26.8577055597
"ZNF681","LTR25","LTR25:ZNF681",27.5535919735
"ZNF780A","LTR25","LTR25:ZNF780A",1.34526655586
"ZNF429","LTR25","LTR25:ZNF429",4.60842349841
"ZNF28","MER61A","MER61A:ZNF28",2.20033122321
"ZNF680","MER61A","MER61A:ZNF680",113.200153257
"ZNF417","MER61A","MER61A:ZNF417",36.7495169346
"ZNF587","MER61A","MER61A:ZNF587",24.4433278498
"ZNF550","MER61A","MER61A:ZNF550",1.71876910373
"ZNF75D","MER61A","MER61A:ZNF75D",1.89519952059
"ZNF680","MER39","MER39:ZNF680",59.929472743
"ZNF133","MER39","MER39:ZNF133",1.87957922441
"ZNF101","MER39","MER39:ZNF101",23.8259040627
"ZNF28","LTR27B","LTR27B:ZNF28",3.1999088782
"ZNF680","LTR27B","LTR27B:ZNF680",128.006404049
"ZNF736","LTR27B","LTR27B:ZNF736",109.102046821
"ZNF780A","LTR27B","LTR27B:ZNF780A",1.38274234093
"ZNF141","LTR27B","LTR27B:ZNF141",4.83503885112
"ZNF75D","LTR27B","LTR27B:ZNF75D",17.0635059848
"ZNF44","LTR27D","LTR27D:ZNF44",2.04194775038
"ZNF680","LTR27D","LTR27D:ZNF680",214.529954799
"ZNF736","LTR27D","LTR27D:ZNF736",164.084313363
"ZNF780A","LTR27D","LTR27D:ZNF780A",18.058089539
"ZNF417","LTR27D","LTR27D:ZNF417",1.41478570392
"ZNF793","LTR27D","LTR27D:ZNF793",6.30263071822
"ZNF506","LTR27D","LTR27D:ZNF506",2.34682607911
"ZNF786","LTR27D","LTR27D:ZNF786",2.5031107408
"ZNF157","LTR28","LTR28:ZNF157",1.42657816218
"ZNF28","LTR28","LTR28:ZNF28",17.2310097063
"ZNF680","LTR28","LTR28:ZNF680",87.0613357092
"ZNF736","LTR28","LTR28:ZNF736",114.122780682
"ZNF141","LTR28","LTR28:ZNF141",1.80618026072
"ZNF28","LTR28B","LTR28B:ZNF28",21.2046368703
"ZNF519","LTR28B","LTR28B:ZNF519",1.49637659201
"ZNF680","LTR28B","LTR28B:ZNF680",175.47385329
"ZNF736","LTR28B","LTR28B:ZNF736",218.199741031
"ZFP69B","LTR28B","LTR28B:ZFP69B",2.69474194848
"ZNF684","LTR28B","LTR28B:ZNF684",1.43444625507
"ZNF285","LTR28B","LTR28B:ZNF285",1.8611656242
"ZNF28","LTR28C","LTR28C:ZNF28",2.01163182158
"ZNF519","LTR28C","LTR28C:ZNF519",1.6486005809
"ZNF680","LTR28C","LTR28C:ZNF680",208.057438847
"ZNF736","LTR28C","LTR28C:ZNF736",318.199242943
"ZNF468","LTR28C","LTR28C:ZNF468",4.55886598072
"ZNF680","LTR27C","LTR27C:ZNF680",137.622394014
"ZNF736","LTR27C","LTR27C:ZNF736",146.463132895
"ZNF780A","LTR27C","LTR27C:ZNF780A",1.41291096326
"ZNF141","LTR27C","LTR27C:ZNF141",2.09639660398
"ZNF506","LTR27C","LTR27C:ZNF506",1.85473209257
"ZNF519","LTR2752","LTR2752:ZNF519",6.14682212485
"ZNF273","LTR2752","LTR2752:ZNF273",39.3587732821
"ZNF680","LTR2752","LTR2752:ZNF680",149.416182552
"ZNF736","LTR2752","LTR2752:ZNF736",175.112971967
"ZNF780A","LTR2752","LTR2752:ZNF780A",2.2553422142
"ZNF141","LTR2752","LTR2752:ZNF141",2.19475256903
"ZNF417","LTR2752","LTR2752:ZNF417",2.78546014428
"ZNF616","LTR2752","LTR2752:ZNF616",2.55252314284
"ZNF793","LTR2752","LTR2752:ZNF793",16.3994772693
"ZNF506","LTR2752","LTR2752:ZNF506",2.76829179487
"ZFP69B","LTR2752","LTR2752:ZFP69B",1.55193964762
"ZNF682","LTR27E","LTR27E:ZNF682",1.99519001424
"ZNF273","LTR27E","LTR27E:ZNF273",32.1992303172
"ZNF680","LTR27E","LTR27E:ZNF680",184.299559775
"ZNF736","LTR27E","LTR27E:ZNF736",194.865652948
"ZNF626","LTR27E","LTR27E:ZNF626",1.80048381585
"ZNF793","LTR27E","LTR27E:ZNF793",64.7411954642
"ZNF506","LTR27E","LTR27E:ZNF506",4.26687109173
"ZNF669","LTR27E","LTR27E:ZNF669",1.6886042898
"ZFP57","LTR27E","LTR27E:ZFP57",4.34512447196
"ZNF383","LTR27E","LTR27E:ZNF383",1.34020660946
"ZNF28","MER52A","MER52A:ZNF28",5.46940290528
"ZNF519","MER52A","MER52A:ZNF519",319.942227513
"ZNF273","MER52A","MER52A:ZNF273",319.942227513
"ZNF680","MER52A","MER52A:ZNF680",319.942227513
"ZNF736","MER52A","MER52A:ZNF736",319.942227513
"ZNF780A","MER52A","MER52A:ZNF780A",1.33094439608
"ZNF616","MER52A","MER52A:ZNF616",12.0229867533
"ZNF707","MER52A","MER52A:ZNF707",1.58873952412
"ZNF793","MER52A","MER52A:ZNF793",33.5459106607
"ZNF506","MER52A","MER52A:ZNF506",1.91077025937
"ZFP69B","MER52A","MER52A:ZFP69B",1.90787234046
"ZNF479","MER52A","MER52A:ZNF479",5.23141580884
"ZNF789","MER52A","MER52A:ZNF789",2.10610285192
"ZNF519","MER52C","MER52C:ZNF519",308.447285147
"ZNF273","MER52C","MER52C:ZNF273",319.942227513
"ZNF680","MER52C","MER52C:ZNF680",160.598991717
"ZNF736","MER52C","MER52C:ZNF736",319.942227513
"ZNF780A","MER52C","MER52C:ZNF780A",3.2049494217
"ZNF793","MER52C","MER52C:ZNF793",9.18059794575
"ZNF506","MER52C","MER52C:ZNF506",1.41173242329
"ZNF479","MER52C","MER52C:ZNF479",5.17376826581
"ZIK1","MER52C","MER52C:ZIK1",1.39153097067
"ZNF283","MER52C","MER52C:ZNF283",1.45169365684
"ZNF28","MER52D","MER52D:ZNF28",1.36973611496
"ZNF519","MER52D","MER52D:ZNF519",153.955968835
"ZNF273","MER52D","MER52D:ZNF273",146.878027679
"ZNF680","MER52D","MER52D:ZNF680",196.410727706
"ZNF736","MER52D","MER52D:ZNF736",319.942227513
"ZNF616","MER52D","MER52D:ZNF616",11.9403841351
"ZNF816","MER52D","MER52D:ZNF816",1.30903887667
"ZNF506","MER52D","MER52D:ZNF506",1.36147144875
"ZFP57","MER52D","MER52D:ZFP57",2.74024106407
"ZNF28","LTR1D","LTR1D:ZNF28",8.73802587311
"ZNF680","LTR1D","LTR1D:ZNF680",7.05021799169
"ZNF736","LTR1D","LTR1D:ZNF736",319.942227513
"ZFP69B","LTR1D","LTR1D:ZFP69B",1.45335899742
"ZNF429","LTR1D","LTR1D:ZNF429",2.01311849825
"ZNF28","LTR1D1","LTR1D1:ZNF28",1.68987109132
"ZNF680","LTR1D1","LTR1D1:ZNF680",9.33157903926
"ZNF736","LTR1D1","LTR1D1:ZNF736",232.839706297
"ZNF736","LTR1A1","LTR1A1:ZNF736",29.7702258053
"ZNF141","LTR1A1","LTR1A1:ZNF141",1.99668798447
"ZNF506","LTR1A1","LTR1A1:ZNF506",1.66036703415
"ZNF534","LTR1A1","LTR1A1:ZNF534",5.58149153378
"ZNF320","LTR1A1","LTR1A1:ZNF320",1.87079142036
"ZNF132","LTR1A1","LTR1A1:ZNF132",1.34341448328
"ZNF671","LTR1A2","LTR1A2:ZNF671",2.93508676413
"ZNF273","LTR1A2","LTR1A2:ZNF273",1.63000779958
"ZNF736","LTR1A2","LTR1A2:ZNF736",20.987258843
"ZNF793","LTR1A2","LTR1A2:ZNF793",1.30934365412
"ZNF506","LTR1A2","LTR1A2:ZNF506",4.25377222667
"ZNF573","LTR1A2","LTR1A2:ZNF573",4.08496197813
"ZNF189","LTR1A2","LTR1A2:ZNF189",8.49315076644
"ZNF714","MER61E","MER61E:ZNF714",1.42928468635
"ZNF680","MER61E","MER61E:ZNF680",95.8282175346
"ZNF681","MER61E","MER61E:ZNF681",53.5036695371
"ZNF780A","MER61E","MER61E:ZNF780A",250.685108078
"ZNF302","MER65C","MER65C:ZNF302",1.41390330217
"ZNF780A","MER65C","MER65C:ZNF780A",59.5541662614
"ZNF75D","MER65C","MER65C:ZNF75D",1.3500758587
"ZNF431","MER65C","MER65C:ZNF431",1.50601205905
"ZNF789","MER65C","MER65C:ZNF789",7.56571493665
"ZNF680","LTR71B","LTR71B:ZNF680",8.25209818118
"ZNF780A","LTR71B","LTR71B:ZNF780A",4.5135385915
"ZNF425","LTR71B","LTR71B:ZNF425",26.0789662826
"ZNF786","LTR71B","LTR71B:ZNF786",6.82209332996
"ZNF182","LTR71B","LTR71B:ZNF182",1.43803465386
"ZNF879","LTR71B","LTR71B:ZNF879",1.43151455448
"ZNF479","LTR71B","LTR71B:ZNF479",2.44638470578
"ZNF273","LTR55","LTR55:ZNF273",1.33773608229
"ZNF93","LTR55","LTR55:ZNF93",1.52809427582
"ZNF425","LTR55","LTR55:ZNF425",33.4468072096
"ZNF793","LTR55","LTR55:ZNF793",2.59781910468
"ZNF506","LTR55","LTR55:ZNF506",5.12886263925
"ZNF317","LTR55","LTR55:ZNF317",1.72682645896
"ZNF169","MER31B","MER31B:ZNF169",29.5083350318
"ZNF680","MER31B","MER31B:ZNF680",4.41095424224
"ZNF418","MER31B","MER31B:ZNF418",1.33492656615
"ZNF615","MER68","MER68:ZNF615",1.87659030916
"ZNF736","MER68","MER68:ZNF736",1.44655120637
"ZNF479","MER68","MER68:ZNF479",47.8715137599
"ZNF354C","MER4A1_","MER4A1_:ZNF354C",1.44361116453
"ZNF225","MER4A1_","MER4A1_:ZNF225",1.87674109703
"ZNF479","MER4A1_","MER4A1_:ZNF479",118.203674558
"ZNF680","MER4A","MER4A:ZNF680",4.54780881853
"ZNF479","MER4A","MER4A:ZNF479",64.3864982238
"ZNF506","MER4A1","MER4A1:ZNF506",3.13097975291
"ZNF479","MER4A1","MER4A1:ZNF479",21.3594671869
"ZNF440","MER4A1","MER4A1:ZNF440",15.5612090822
"ZNF157","LTR12C","LTR12C:ZNF157",2.88562153132
"ZNF302","LTR12C","LTR12C:ZNF302",4.2245432038
"ZNF682","LTR12C","LTR12C:ZNF682",4.21257877422
"ZNF30","LTR12C","LTR12C:ZNF30",5.70976065257
"ZNF641","LTR12C","LTR12C:ZNF641",18.4047393605
"ZNF558","LTR12C","LTR12C:ZNF558",12.5771516267
"ZNF605","LTR12C","LTR12C:ZNF605",54.3236322272
"ZNF736","LTR12C","LTR12C:ZNF736",5.89383701689
"ZNF649","LTR12C","LTR12C:ZNF649",8.55950556677
"ZNF417","LTR12C","LTR12C:ZNF417",5.31625287694
"ZNF793","LTR12C","LTR12C:ZNF793",25.3342540777
"ZNF506","LTR12C","LTR12C:ZNF506",6.70712195193
"ZNF786","LTR12C","LTR12C:ZNF786",1.49165132323
"ZNF445","LTR12C","LTR12C:ZNF445",4.23194113311
"ZNF90","LTR12C","LTR12C:ZNF90",3.24236531299
"ZNF2","LTR12C","LTR12C:ZNF2",105.754600855
"ZNF669","LTR12C","LTR12C:ZNF669",3.0862366435
"ZNF479","LTR12C","LTR12C:ZNF479",180.810730563
"ZFP57","LTR12C","LTR12C:ZFP57",48.8812867391
"ZNF320","LTR12C","LTR12C:ZNF320",2.60743962976
"ZNF485","Tigger1","Tigger1:ZNF485",2.18307920686
"ZNF766","Tigger1","Tigger1:ZNF766",7.73126989721
"ZNF479","Tigger1","Tigger1:ZNF479",137.70109806
"ZNF627","Tigger1","Tigger1:ZNF627",319.942227513
"ZFP57","Tigger1","Tigger1:ZFP57",10.1540937939
"ZNF605","L1MC5","L1MC5:ZNF605",37.6444019234
"ZNF484","L1MC5","L1MC5:ZNF484",131.303420802
"ZNF75D","L1MC5","L1MC5:ZNF75D",4.24124851463
"ZNF605","L1MC5a","L1MC5a:ZNF605",62.2996030239
"ZNF484","L1MC5a","L1MC5a:ZNF484",87.704386877
"ZFP69","L1MC5a","L1MC5a:ZFP69",2.66163736598
"ZNF485","L1MC4a","L1MC4a:ZNF485",1.85489138541
"ZNF605","L1MC4a","L1MC4a:ZNF605",93.2191244386
"HKR1","L1MC4a","L1MC4a:HKR1",14.8122200558
"ZFP69","L1MC4a","L1MC4a:ZFP69",1.43822133991
"ZIK1","L1MC4a","L1MC4a:ZIK1",1.55743831774
"ZNF605","L1MC4","L1MC4:ZNF605",170.742275089
"HKR1","L1MC4","L1MC4:HKR1",65.6182170146
"ZNF26","L1MC4","L1MC4:ZNF26",2.59580681957
"ZNF133","L1MC4","L1MC4:ZNF133",25.523435687
"ZNF879","L1MC4","L1MC4:ZNF879",1.90048388884
"ZNF605","L1MC3","L1MC3:ZNF605",90.3035050575
"ZNF615","L1MC3","L1MC3:ZNF615",63.5870739297
"ZNF302","LTR12E","LTR12E:ZNF302",1.93202764316
"ZNF561","LTR12E","LTR12E:ZNF561",5.12744058529
"ZNF682","LTR12E","LTR12E:ZNF682",7.5032373178
"ZNF480","LTR12E","LTR12E:ZNF480",1.38480446021
"ZNF641","LTR12E","LTR12E:ZNF641",7.9644793996
"ZNF202","LTR12E","LTR12E:ZNF202",10.8294465238
"ZNF605","LTR12E","LTR12E:ZNF605",23.0236725241
"ZNF519","LTR12E","LTR12E:ZNF519",8.17928274909
"ZNF273","LTR12E","LTR12E:ZNF273",14.2544888106
"ZNF649","LTR12E","LTR12E:ZNF649",2.03354373846
"ZNF2","LTR12E","LTR12E:ZNF2",19.1099184894
"ZNF479","LTR12E","LTR12E:ZNF479",11.3797908496
"ZFP57","LTR12E","LTR12E:ZFP57",4.15386052102
"ZNF468","LTR12E","LTR12E:ZNF468",1.43708239681
"ZNF799","LOR1a","LOR1a:ZNF799",226.643656659
"ZNF124","LOR1a","LOR1a:ZNF124",243.150513525
"ZNF442","LOR1a","LOR1a:ZNF442",2.13335775888
"ZNF254","LOR1a","LOR1a:ZNF254",15.8675907501
"ZNF766","LOR1a","LOR1a:ZNF766",4.96913360226
"ZNF441","LOR1a","LOR1a:ZNF441",8.41880775983
"ZNF75D","LOR1a","LOR1a:ZNF75D",4.95254490143
"ZNF799","LOR1b","LOR1b:ZNF799",268.665188653
"ZNF124","LOR1b","LOR1b:ZNF124",319.942227513
"ZNF441","LOR1b","LOR1b:ZNF441",2.58636841577
"ZFP57","LOR1b","LOR1b:ZFP57",3.79627380638
"ZNF585A","Tigger16a","Tigger16a:ZNF585A",2.16575168802
"ZNF2","Tigger16a","Tigger16a:ZNF2",39.5664848639
"ZNF730","MamGypLTR3a","MamGypLTR3a:ZNF730",2.83973198603
"ZNF506","MamGypLTR3a","MamGypLTR3a:ZNF506",1.54704348882
"ZNF2","MamGypLTR3a","MamGypLTR3a:ZNF2",45.5526210334
"ZNF479","MamGypLTR3a","MamGypLTR3a:ZNF479",4.20782625615
"ZNF682","MamGypLTR3","MamGypLTR3:ZNF682",2.88841281295
"ZNF558","MamGypLTR3","MamGypLTR3:ZNF558",3.26331140102
"ZNF605","MamGypLTR3","MamGypLTR3:ZNF605",1.87696522852
"ZNF93","MamGypLTR3","MamGypLTR3:ZNF93",2.35755784433
"ZNF382","MamGypLTR3","MamGypLTR3:ZNF382",3.86529675423
"ZNF587","MamGypLTR3","MamGypLTR3:ZNF587",1.46400682021
"ZNF506","MamGypLTR3","MamGypLTR3:ZNF506",1.74575370618
"ZNF222","MamGypLTR3","MamGypLTR3:ZNF222",1.89679809199
"ZNF2","MamGypLTR3","MamGypLTR3:ZNF2",47.1633243437
"ZNF440","MamGypLTR3","MamGypLTR3:ZNF440",1.69018252746
"ZNF671","LTR13_","LTR13_:ZNF671",1.39102582519
"ZNF124","LTR13_","LTR13_:ZNF124",28.1809273011
"ZNF480","LTR13_","LTR13_:ZNF480",1.87890763609
"ZNF680","LTR13_","LTR13_:ZNF680",12.5200600178
"ZNF425","LTR13_","LTR13_:ZNF425",2.57735243491
"ZNF417","LTR13_","LTR13_:ZNF417",2.08344042787
"ZNF587","LTR13_","LTR13_:ZNF587",2.35461933961
"ZNF675","LTR13_","LTR13_:ZNF675",2.88754776682
"ZNF534","LTR13_","LTR13_:ZNF534",1.4345780071
"ZNF222","LTR13_","LTR13_:ZNF222",3.67818801665
"ZNF2","LTR13_","LTR13_:ZNF2",23.1922701894
"ZNF479","LTR13_","LTR13_:ZNF479",1.53370762026
"ZNF333","LTR13_","LTR13_:ZNF333",10.8693380596
"ZNF224","LTR13_","LTR13_:ZNF224",2.42861962956
"ZNF671","LTR13","LTR13:ZNF671",2.64800154238
"ZNF714","LTR13","LTR13:ZNF714",5.43001973371
"ZNF799","LTR13","LTR13:ZNF799",3.89598482321
"ZNF124","LTR13","LTR13:ZNF124",77.9749856445
"ZNF44","LTR13","LTR13:ZNF44",23.3369160389
"ZNF334","LTR13","LTR13:ZNF334",1.48759717905
"ZNF680","LTR13","LTR13:ZNF680",52.040477424
"ZNF425","LTR13","LTR13:ZNF425",5.07631877356
"ZNF141","LTR13","LTR13:ZNF141",12.332311914
"ZNF587","LTR13","LTR13:ZNF587",2.80308185149
"ZNF69","LTR13","LTR13:ZNF69",1.87994160114
"ZNF506","LTR13","LTR13:ZNF506",10.747864471
"ZNF585A","LTR13","LTR13:ZNF585A",3.17710410438
"ZFP69B","LTR13","LTR13:ZFP69B",2.84792786055
"ZNF443","LTR13","LTR13:ZNF443",319.942227513
"ZNF2","LTR13","LTR13:ZNF2",112.634160632
"ZNF257","LTR13","LTR13:ZNF257",68.2506539035
"ZNF479","LTR13","LTR13:ZNF479",4.21681098547
"ZFP57","LTR13","LTR13:ZFP57",1.91390635395
"ZNF440","LTR13","LTR13:ZNF440",38.9459471617
"ZNF891","LTR13","LTR13:ZNF891",1.45065629186
"ZNF778","LTR13","LTR13:ZNF778",33.8533566827
"ZNF266","LTR13","LTR13:ZNF266",4.20640621041
"ZNF224","LTR13","LTR13:ZNF224",1.32611743995
"ZNF382","L1PA15-16","L1PA15-16:ZNF382",7.61244149442
"ZNF793","L1PA15-16","L1PA15-16:ZNF793",14.3013738689
"ZNF354A","L1PA15-16","L1PA15-16:ZNF354A",1.38773779273
"ZNF317","L1PA15-16","L1PA15-16:ZNF317",4.61206634853
"ZNF136","L1PA15-16","L1PA15-16:ZNF136",1.79068345521
"ZNF222","L1PA15-16","L1PA15-16:ZNF222",14.0606301953
"ZNF337","L1PA15-16","L1PA15-16:ZNF337",51.3018074699
"ZNF2","L1PA15-16","L1PA15-16:ZNF2",9.13210885479
"ZIM3","L1PA15-16","L1PA15-16:ZIM3",1.89045289479
"ZNF707","MSTD-int","MSTD-int:ZNF707",6.54938161573
"ZNF675","MSTD-int","MSTD-int:ZNF675",9.0877335751
"ZNF547","MSTD-int","MSTD-int:ZNF547",32.2662508537
"ZNF547","Tigger4","Tigger4:ZNF547",158.182431457
"ZNF682","THE1C-int","THE1C-int:ZNF682",1.51618940409
"ZNF124","THE1C-int","THE1C-int:ZNF124",2.72068421893
"ZNF44","THE1C-int","THE1C-int:ZNF44",25.7867795582
"ZNF28","THE1C-int","THE1C-int:ZNF28",3.23071249029
"ZNF100","THE1C-int","THE1C-int:ZNF100",1.59897212451
"ZNF765","THE1C-int","THE1C-int:ZNF765",80.2171427385
"ZNF707","THE1C-int","THE1C-int:ZNF707",104.713717234
"ZNF793","THE1C-int","THE1C-int:ZNF793",135.689590915
"ZNF506","THE1C-int","THE1C-int:ZNF506",81.1034555447
"ZNF550","THE1C-int","THE1C-int:ZNF550",16.6692057688
"ZNF675","THE1C-int","THE1C-int:ZNF675",319.942227513
"ZNF786","THE1C-int","THE1C-int:ZNF786",5.02128398014
"ZNF75D","THE1C-int","THE1C-int:ZNF75D",14.7860987755
"ZFP69B","THE1C-int","THE1C-int:ZFP69B",2.00797325013
"ZNF479","THE1C-int","THE1C-int:ZNF479",6.32916120054
"ZNF468","THE1C-int","THE1C-int:ZNF468",1.38564701433
"ZNF530","THE1C-int","THE1C-int:ZNF530",3.60229294552
"ZNF44","THE1D-int","THE1D-int:ZNF44",21.6647820926
"ZNF558","THE1D-int","THE1D-int:ZNF558",5.00881955884
"ZNF28","THE1D-int","THE1D-int:ZNF28",1.54838936864
"ZNF765","THE1D-int","THE1D-int:ZNF765",54.2240875814
"ZNF707","THE1D-int","THE1D-int:ZNF707",126.007260103
"ZNF793","THE1D-int","THE1D-int:ZNF793",127.679878078
"ZNF506","THE1D-int","THE1D-int:ZNF506",60.8048000309
"ZNF550","THE1D-int","THE1D-int:ZNF550",15.983465095
"ZNF675","THE1D-int","THE1D-int:ZNF675",319.942227513
"ZNF786","THE1D-int","THE1D-int:ZNF786",1.44787802851
"ZFP69B","THE1D-int","THE1D-int:ZFP69B",3.92676482446
"ZNF528","THE1D-int","THE1D-int:ZNF528",1.460843418
"ZNF530","THE1D-int","THE1D-int:ZNF530",1.56294061878
"ZNF44","THE1A-int","THE1A-int:ZNF44",4.14135954739
"ZNF28","THE1A-int","THE1A-int:ZNF28",3.59629875627
"ZNF765","THE1A-int","THE1A-int:ZNF765",25.2857901661
"ZNF707","THE1A-int","THE1A-int:ZNF707",142.098245277
"ZNF793","THE1A-int","THE1A-int:ZNF793",127.121754372
"ZNF506","THE1A-int","THE1A-int:ZNF506",41.5485129304
"ZNF550","THE1A-int","THE1A-int:ZNF550",5.64891666858
"ZNF675","THE1A-int","THE1A-int:ZNF675",319.942227513
"ZNF26","THE1A-int","THE1A-int:ZNF26",5.51199053179
"ZNF75D","THE1A-int","THE1A-int:ZNF75D",2.40044060672
"ZNF479","THE1A-int","THE1A-int:ZNF479",1.81869249032
"ZNF468","THE1A-int","THE1A-int:ZNF468",1.42552376878
"ZNF44","MSTB-int","MSTB-int:ZNF44",1.96477259092
"ZNF765","MSTB-int","MSTB-int:ZNF765",2.58854856259
"ZNF707","MSTB-int","MSTB-int:ZNF707",34.7565206995
"ZNF793","MSTB-int","MSTB-int:ZNF793",2.15367322687
"ZNF506","MSTB-int","MSTB-int:ZNF506",6.0384873893
"ZNF550","MSTB-int","MSTB-int:ZNF550",1.36367098062
"ZNF675","MSTB-int","MSTB-int:ZNF675",198.796564058
"ZNF547","MSTB-int","MSTB-int:ZNF547",3.84388656761
"ZNF799","MSTB1-int","MSTB1-int:ZNF799",1.42395022846
"ZNF707","MSTB1-int","MSTB1-int:ZNF707",12.2610297235
"ZNF675","MSTB1-int","MSTB1-int:ZNF675",46.1226430241
"ZNF547","MSTB1-int","MSTB1-int:ZNF547",1.99704749864
"ZNF707","THE1-int","THE1-int:ZNF707",5.82241824774
"ZNF793","THE1-int","THE1-int:ZNF793",4.75856976624
"ZNF675","THE1-int","THE1-int:ZNF675",23.3475621468
"ZNF429","THE1-int","THE1-int:ZNF429",1.75547361487
"ZNF302","MSTA-int","MSTA-int:ZNF302",3.28941198886
"ZNF124","MSTA-int","MSTA-int:ZNF124",1.34720677034
"ZNF44","MSTA-int","MSTA-int:ZNF44",4.16404336107
"ZNF736","MSTA-int","MSTA-int:ZNF736",4.30997549899
"ZNF765","MSTA-int","MSTA-int:ZNF765",55.4919891534
"ZNF707","MSTA-int","MSTA-int:ZNF707",103.537741499
"ZNF793","MSTA-int","MSTA-int:ZNF793",28.4450745666
"ZNF506","MSTA-int","MSTA-int:ZNF506",64.3210771248
"ZNF550","MSTA-int","MSTA-int:ZNF550",7.79372447046
"ZNF675","MSTA-int","MSTA-int:ZNF675",319.942227513
"ZFP69B","MSTA-int","MSTA-int:ZFP69B",2.950776751
"ZNF2","MSTA-int","MSTA-int:ZNF2",2.69400467508
"ZNF479","MSTA-int","MSTA-int:ZNF479",4.510269985
"ZNF530","MSTA-int","MSTA-int:ZNF530",1.97670763733
"ZNF707","MST-int","MST-int:ZNF707",4.07379559426
"ZNF506","MST-int","MST-int:ZNF506",2.60604438498
"ZNF675","MST-int","MST-int:ZNF675",29.1455295563
"ZNF2","MST-int","MST-int:ZNF2",1.84978114667
"ZNF547","MST-int","MST-int:ZNF547",6.9436963167
"ZNF707","MSTC-int","MSTC-int:ZNF707",12.5552466317
"ZNF675","MSTC-int","MSTC-int:ZNF675",21.3980993596
"ZNF547","MSTC-int","MSTC-int:ZNF547",8.11975606623
"ZNF682","THE1B-int","THE1B-int:ZNF682",5.61930629196
"ZNF44","THE1B-int","THE1B-int:ZNF44",17.2162027348
"ZNF28","THE1B-int","THE1B-int:ZNF28",10.9730619961
"ZNF765","THE1B-int","THE1B-int:ZNF765",152.901808528
"ZNF417","THE1B-int","THE1B-int:ZNF417",3.39854085912
"ZNF707","THE1B-int","THE1B-int:ZNF707",319.942227513
"ZNF793","THE1B-int","THE1B-int:ZNF793",319.942227513
"ZNF506","THE1B-int","THE1B-int:ZNF506",160.533806533
"ZNF550","THE1B-int","THE1B-int:ZNF550",39.2569328656
"ZNF675","THE1B-int","THE1B-int:ZNF675",319.942227513
"ZNF786","THE1B-int","THE1B-int:ZNF786",6.26467132798
"ZNF26","THE1B-int","THE1B-int:ZNF26",1.42012591325
"ZNF75D","THE1B-int","THE1B-int:ZNF75D",2.51988846189
"ZFP69B","THE1B-int","THE1B-int:ZFP69B",3.49369117022
"ZNF528","THE1B-int","THE1B-int:ZNF528",1.72284586805
"ZNF479","THE1B-int","THE1B-int:ZNF479",15.4263285977
"ZNF468","THE1B-int","THE1B-int:ZNF468",5.31250003599
"ZNF530","THE1B-int","THE1B-int:ZNF530",3.32037909245
"ZNF766","MER4-int","MER4-int:ZNF766",1.58201167633
"ZNF736","MER4-int","MER4-int:ZNF736",3.94984234022
"ZNF354C","MER4-int","MER4-int:ZNF354C",8.91684506439
"ZNF85","MER4-int","MER4-int:ZNF85",60.8824454426
"ZNF793","MER4-int","MER4-int:ZNF793",2.65695982192
"ZNF182","MER4-int","MER4-int:ZNF182",5.41509429983
"ZNF433","MER4-int","MER4-int:ZNF433",1.421116
"ZNF440","MER4-int","MER4-int:ZNF440",10.3565787444
"ZNF708","MER41-int","MER41-int:ZNF708",59.8096399094
"ZNF85","MER41-int","MER41-int:ZNF85",64.0004046399
"ZNF616","MER41-int","MER41-int:ZNF616",6.213320405
"ZNF793","MER41-int","MER41-int:ZNF793",2.40732022537
"ZNF789","MER41-int","MER41-int:ZNF789",1.34681975416
"ZNF28","HERV9-int","HERV9-int:ZNF28",2.79699308069
"ZNF680","HERV9-int","HERV9-int:ZNF680",2.6801395151
"ZNF793","HERV9-int","HERV9-int:ZNF793",12.4142968735
"ZFP69B","HERV9-int","HERV9-int:ZFP69B",3.03436895175
"ZNF257","HERV9-int","HERV9-int:ZNF257",8.11273781786
"ZNF101","HERV9-int","HERV9-int:ZNF101",7.38832712006
"ZNF669","HERV9-int","HERV9-int:ZNF669",124.676593437
"ZNF169","HERV9NC-int","HERV9NC-int:ZNF169",1.37074785432
"ZNF616","HERV9NC-int","HERV9NC-int:ZNF616",4.37947401568
"ZNF793","HERV9NC-int","HERV9NC-int:ZNF793",12.6641509887
"ZNF506","HERV9NC-int","HERV9NC-int:ZNF506",3.5257333795
"ZNF445","HERV9NC-int","HERV9NC-int:ZNF445",2.65098888371
"ZNF257","HERV9NC-int","HERV9NC-int:ZNF257",31.193176599
"ZNF101","HERV9NC-int","HERV9NC-int:ZNF101",9.20198429574
"ZNF669","HERV9NC-int","HERV9NC-int:ZNF669",101.036583969
"ZNF169","HERV17-int","HERV17-int:ZNF169",3.6044239309
"ZNF793","HERV17-int","HERV17-int:ZNF793",53.8292286611
"ZNF101","HERV17-int","HERV17-int:ZNF101",1.48507379864
"ZNF669","HERV17-int","HERV17-int:ZNF669",141.088847265
