	h1_1	h1_2	h1_3	h2_1	h2_2	h2_3	h3_1	h3_2	h3_3
COA1	5.15511483323134	5.00813895331143	5.18358404434339	5.42627015872735	5.26490467959297	5.53526974198317	5.24768871200313	6.40541402223273	5.05176662796954
BLVRA	4.6133069470012	4.89710764092269	4.87735337053123	5.88389258062617	5.9187022849742	5.90524996627668	6.91410784451852	6.27724003399116	6.1607703915547
URGCP	5.07916597999804	5.28165986633372	5.14567854590516	4.66150015928973	4.72806234292218	4.61773190217515	4.68117706338814	3.62365081407786	5.11157602320484
TMEM248	7.29199873766407	7.3131284607264	7.24144854009479	7.05146377915256	6.89340007486884	7.14740564243456	6.45118451583719	6.37277247055001	6.59891959024876
STAG3L4	3.44833358821642	3.59687461713464	3.09436645520891	3.01276174813526	3.32367208784284	3.24890283231876	2.60739913724859	4.61251025647266	3.49701874029539
RHEB	5.50900571639389	5.64660940411311	5.67766973200837	5.43845772891282	5.24583794779028	5.63463396208557	5.58722125531096	4.520146238324	5.69409534799767
PRKAG2	3.22911541467512	3.35351557462139	3.3490855928307	2.55638345347551	2.76870432741952	3.41464003679764	3.23333341902605	3.38264271457407	2.91578895845056
POLD2	5.96052148349942	6.13292751737485	6.1420733086082	7.08188908788767	7.23862245324531	7.09078846481185	6.65017316093888	6.5408622153641	6.69328003571777
BCL7B	5.87089855363923	6.22775295291116	6.2862340095319	5.57720192498307	5.88212495854552	5.77627784148697	6.27176960068216	4.28778352823263	6.01700120980886
YKT6	6.87622324919276	6.8817246082233	6.8795201219386	6.72941169345761	6.9237099090261	6.82862868467376	7.11538948999468	6.65927472380859	6.97401147045509
TBL2	4.6133069470012	4.96874551501134	4.68594683469457	5.41088946890402	5.48684604729408	5.34885661775229	5.98007613480379	4.61251025647266	5.44952613581655
CLIP2	6.92156550378404	6.87729915984251	6.85477096233994	7.37844163363674	7.37649126248673	6.95512104299507	6.92486758394525	6.3661545917855	6.89395620287204
EIF4H	8.73406169256478	8.68395741841943	8.70011416662116	8.68678440541705	8.85799949501364	8.79760749139381	8.65098343618674	8.14141103963151	8.66839650245691
LIMK1	5.62037553067083	5.52965788067115	5.22960692745027	6.48253001824441	6.3757605989913	5.90524996627668	5.98007613480379	4.23063962112902	6.37928164955379
SLC1A1	4.93239788258503	4.73437814088458	4.51064712133838	4.80018476787099	4.38885625660298	4.76535655510962	5.01238297186351	5.79603985547166	4.85584641799428
FKTN	5.22355588933322	5.23814455875775	5.18825296440824	5.13199598601408	5.17368816203444	5.2075438025577	4.92218516289194	4.49610076435735	4.6015292292616
FSD1L	6.45388394696464	6.52457298981171	6.53008700216207	6.89000688199525	6.84565185214096	7.02271573679007	5.46967295819443	5.93667335574334	6.05557824191956
NMRK1	3.02266453720769	2.75575179167715	2.48431297352492	3.04500208513546	2.49494351499267	3.19782864772449	1.47700249999292	4.47164772063281	1.39641479935698
TMEM245	5.81777239895401	5.85361492430577	5.60620088436525	6.23951408527371	6.18207107371385	6.18313213651778	6.16085066522453	5.90962203118882	5.29902439763763
MEGF9	3.69324746348213	3.3737642584652	3.67600859763845	4.0959029834355	3.86348255217162	2.97326838970533	2.15019218372581	4.69931508400994	2.7247406654425
TRIM14	5.57743500845388	5.55647870035764	5.45942179798321	6.13480734456704	6.16863493430816	5.97136885678985	6.30234809694123	3.94113300393403	5.69083133067577
TGFBR1	5.38167328414734	5.47447237827397	5.39221563163786	4.79070890430794	4.55297563636409	4.40903733056826	4.52021456681422	5.53792094005198	5.2014779099066
SEC61B	6.07813951603379	6.1358945005098	6.42719782799747	6.27732362371564	6.60253146083832	6.33562753334277	6.61073484981185	6.7279874738926	7.27797066325601
TLE4	4.66344425256272	4.77300682177524	4.72502899993512	5.07458675219841	5.12582185076919	5.41743325168932	4.97835556806332	5.41506419226645	4.844140917342
PTGR1	2.80169419094044	2.24228033332696	2.85697187053321	3.75947531885302	3.24903328695009	3.34592728671362	3.32283156986516	5.22333482050579	3.65275455261677
SUSD1	4.06886832713516	3.98034680129011	3.89745093988828	3.53950963491112	3.37136882987414	3.14487976777553	3.27877638978722	3.86806954174431	3.70546160294761
AKNA	6.42994487379388	6.66469824091591	6.25096392500423	6.98550631725282	6.86243976568539	6.53912206747878	6.58383066611019	5.57282655500018	6.3150130545313
ENG	3.64969109749539	3.25870588124007	3.33230988007987	3.89830302355034	3.52688640749543	3.64181752069946	2.67694007050167	1.99360042382817	3.30544113930949
CDC37L1	4.9902915624332	5.03381607231803	5.02036587376513	5.02695562971801	4.56328064475583	4.57833846387506	5.46967295819443	4.49610076435735	5.0312661758705
PLGRKT	4.2254114459117	4.28299879454202	4.25875327310979	4.61393447603767	4.71887317146752	4.9770599688677	4.52964397973415	4.96760521529523	4.38434196705641
TBC1D13	5.63998527973873	5.64244277294	5.36772799920459	5.4832655242715	5.45399388681341	5.22678002142062	5.29821627061091	4.36946732582634	5.20605789800986
KIAA1432	7.33817589042318	7.16632217859472	7.06102604093476	6.56821744778759	6.40183411060119	6.51324343565317	6.28017367322903	7.3744222077691	6.81969415197796
KDM4C	5.84216342862073	5.75671583784793	5.50878196911882	5.23689971722353	5.42603380547252	5.40622779698143	5.58722125531096	6.27724003399116	5.70060131185708
DOCK8	5.97603448287075	5.98775580779789	6.03469524253593	7.20292123331762	7.14395833377107	7.07141131704691	6.69066504451107	8.02018973230731	7.07511273834401
TESK1	4.80417945433003	4.87951358090795	4.81230282119948	3.93317348339739	3.64802284499706	3.83804100901111	4.73922434875601	2.73056601799438	4.6015292292616
FUBP3	6.43636756683178	6.3554260075303	6.18708715017034	6.18087431838331	6.16863493430816	6.13303352492742	5.73311553917337	5.93667335574334	6.21857840692867
CREB3	5.59763306893229	5.67951620585006	5.62008975255539	5.37962724803648	5.2003437940355	5.41743325168932	5.389082651704	5.88205377118001	5.40241353997843
RGP1	5.0375268692156	4.78439657862404	4.64577639621904	4.55358482012284	4.50031668709152	4.85049600758403	5.01909319345307	4.95001115528049	5.54661339595529
DDX58	4.20298568285046	3.71268306978526	3.68924442479515	4.74728002188272	4.19040555697938	4.04003740191803	3.08772809677916	4.14044181215744	3.97602406558393
EDF1	6.83792465735064	7.0949349166626	7.09000691583016	7.21802347448605	7.46434077582705	7.10471924333301	7.56732953722251	6.66467808233792	7.40191459650436
PIP5K1B	3.43556629214254	3.70471235867668	3.41430325227718	5.08625281340178	4.83399578767124	4.7477086892902	5.96972181972952	5.49002624994767	5.29473065922749
BAG1	5.89674557306611	6.07071967184866	6.08563416284574	6.16812314284277	6.27591167062623	6.00518356978209	6.65448937968828	6.98714540169087	6.60760009201373
RAPGEF1	8.48848448380753	8.66508338753645	8.29031134161244	7.88917463793358	7.92420971677088	7.5764652391485	8.0270212555668	7.8574916895768	8.33579811509837
SETX	6.8196160989377	6.83957949389335	6.58776644075567	7.42282377212014	7.27356008894684	7.25750196124495	7.01825612058892	7.18059893862942	6.85219864097914
UBE2R2	6.85959257464864	6.84502877342543	6.79633607279442	6.684067916195	6.49090046225539	6.5467959953642	6.60182241967116	7.34443439516191	6.40341090955903
ABHD17B	4.59619969073103	4.6372175044938	4.42621001896135	4.71758370669774	4.61372966744318	4.66550762674456	5.18939007143846	5.49002624994767	5.06190863839015
EXOSC3	4.76899002586773	4.94187265347547	4.69253449472933	4.90050729447707	4.74626693829977	4.42022106906093	2.77534377456266	2.24513919082414	4.62223812609371
ZFAND5	7.95912824819955	7.92888777828848	7.82846869373523	7.1380803536799	6.9996587622594	7.190499105926	7.4849010396343	8.06582875138335	7.74021739386711
DVL1	4.06886832713516	4.42074562633551	3.7023599245854	4.47884685300449	4.06547894507855	2.91120742157308	3.94702923386941	3.90506374922651	4.25770852852539
PDLIM1	6.91698005680616	7.00367930512073	7.07873580349514	7.2373357743648	7.30767160914913	7.40411705038563	8.00014057032898	7.93778956085966	7.84744270018635
CCNJ	4.03541302994968	3.81988212909686	4.14807704195367	3.53950963491112	2.99870993286585	4.12451197008157	3.03573345914089	3.38264271457407	4.0286830148565
HPS1	6.44912780515962	6.5481506319696	6.65508140968339	6.66474581879338	6.80280697990509	6.55696481308249	6.42363221065265	5.90049101943669	6.7334915306788
PHYH	3.00548939339956	3.12174666801947	2.9912729622448	2.53384088482442	2.57860144403958	2.67019932206928	2.98179465203009	4.7408343534482	4.17602473093168
RASSF4	6.48674501606811	6.17680403760222	6.60183304863144	7.15848525242331	7.4323722366435	7.57396381669108	7.36623923103756	6.30518657449407	7.12554455410909
DNMBP	3.54659760453129	3.61399879492585	3.09436645520891	5.22287583969327	4.79079809827014	5.12108920444078	5.77336068828356	5.61809128873596	5.68428105817071
RAB11FIP2	4.69056337891092	4.44964866395147	4.65929120269352	4.1854011342746	3.70497872980914	4.17819984097555	4.46230598878622	3.09313609737909	3.99731884394716
ERLIN1	5.58612596871792	5.41952867557513	5.51250986535557	4.93532515425244	5.16694658415539	4.95415956675762	4.72287635466853	5.06888855113241	4.49327633860957
EIF3A	9.14840659717336	9.39566798344304	9.19043633016959	9.1224669997419	9.2396267658796	9.09056972551329	8.94988540407535	9.51753569986162	9.11751398806417
DDX50	5.4844224584843	5.60653196473778	5.63726489636352	6.19351378006192	6.50967185214323	6.17655198809407	5.8316986243497	5.95442982654749	5.73903275301153
MAPK8	6.76453037767703	6.77348319458488	6.82659822148969	6.04001178254346	5.94652371266871	5.86079366044692	5.67056115793896	4.7611543378278	6.01700120980886
SEC23IP	6.57234099797302	6.76775631293621	6.33967326849336	6.75886799615793	6.66845285378402	6.68302336242687	6.94966589931404	6.73827411312964	6.37522057708786
ATE1	5.83245644471113	5.98282070022307	5.85843727953771	6.02392581752802	5.86972349214577	5.96374561558682	6.06358874319374	6.72281651838944	5.78873222213574
NSMCE4A	5.49676644857928	5.1440223813932	5.52363610333595	5.69870822976037	5.85721449723919	5.90922433529397	6.05054734328438	6.9697894625571	5.74218963619871
PLEKHA1	2.86018984025058	3.06060637320557	2.92568462061723	2.74482854288862	1.855119079237	2.63223147187026	3.46722147920033	4.36946732582634	2.38029513399371
PALD1	1.81160965980552	1.35860445129419	1.19985958405622	2.33957206440236	2.57860144403958	3.00332562356151	2.57132988254107	3.09313609737909	1.88184162652723
C10orf54	5.52114202384862	5.57845467806819	5.31320105713217	4.71758370669774	4.77315023245072	4.44233177066668	3.82979155858504	0.771208002491723	4.069468629703
MICU1	5.52114202384862	5.74704626384193	5.42026891911357	5.56613613695647	5.45952146078184	5.25828116463462	6.22610184979498	5.44048678914635	5.55022013543602
PPP3CB	5.29244135004395	5.4170916901293	5.69745557411439	6.15894566252484	6.13102700990045	6.22518676334495	6.16388153827391	5.59563643790827	5.94210865698949
CCSER2	5.13551269687794	5.29233665912135	4.87735337053123	5.00253707712479	4.72806234292218	4.84220463395264	5.26472861530159	7.04629784691783	5.63077986235951
MINPP1	4.71189752058979	4.5904002829741	4.23186997895884	4.90490575837459	4.82545910571676	4.78279114844564	3.97490826644485	2.88668521991166	4.92970126530582
ACTA2	3.30126520043095	3.35351557462139	2.78482208477738	3.87158568517456	4.16356394476074	4.16496401381886	4.52964397973415	6.18999763663167	4.43983707964811
LIPA	5.77533713263362	5.55204304723739	5.4709634198659	5.93854665549624	5.98152342204917	5.7978754759847	6.08293243017751	6.92995792837736	6.06569358601162
C10orf2	6.27552587963207	6.48439988787623	6.37081178030226	5.64450400845545	5.75752925186285	5.76754743638243	5.6184883159104	5.60690755024329	5.69083133067577
LZTS2	4.60192467856466	4.65387217765793	4.60445533661342	3.61661856060888	2.96801313564293	2.97326838970533	2.49636782485985	2.55547931143629	3.75631074444337
SFXN3	2.80169419094044	2.80131436905759	3.17184520788662	2.46401943532685	2.1567747790981	1.89526587770406	2.37607359114214	3.09313609737909	3.16194954571996
FBXW4	4.78920324675724	4.89710764092269	5.21137357207326	4.94389988999045	5.21348917009242	5.32525371844887	5.46967295819443	4.28778352823263	5.09685451749808
NPM3	4.60192467856466	4.75767924024826	4.78173610490363	5.13199598601408	5.62114713900567	5.42855234365289	5.51310184061965	5.17871182908516	5.19227408257676
TNKS2	6.09447594016829	6.0008341526882	5.92148463208794	5.82244359818261	5.76200967484552	5.66315604506516	5.8125135671532	5.88205377118001	5.88612898493032
GBF1	6.4218760885505	6.49945221987208	6.25319374776789	6.74789224130243	6.54649742592399	6.46815554612464	6.91590671637363	7.32067182199149	7.17660822741725
ARHGAP21	7.14779520798724	7.3890773139597	6.8910214886093	5.58818348164681	5.46502793708838	5.33710343632661	6.00056445604993	6.10510873904516	5.59978999452306
CPEB3	2.33603061859163	1.89535785897273	1.84519470275686	2.25940171571838	1.28683531966247	0.651340294817966	2.60739913724859	2.24513919082414	2.05430882253199
CUEDC2	5.67027197491784	5.91189572077593	5.91867783151217	6.26197565938221	6.37283423887864	5.99399983128941	6.53784446083601	5.23790762159306	5.89750003919312
SUFU	3.68248103261306	3.64764918436777	3.49188619322972	3.51669975200303	3.11535485171812	3.48022837842521	4.72287635466853	4.67809859810024	2.9598441385285
ANKRD26	3.52265190890625	3.39373267469779	2.83332060246857	4.52529577569141	4.3053712710999	4.05446447255331	4.41220737719585	5.58427657574372	3.73111019031822
ACBD5	5.70260262853383	5.75092187407295	5.46712646270824	5.29837294723121	5.43728294660548	5.25203572180372	5.60962380236311	5.57282655500018	5.68755991194772
LARP4B	7.81006485288965	7.85699017744217	7.88779598599433	7.52136228820086	7.6056508026825	7.52818031719685	7.36886828878724	7.46081778743206	7.49093239814127
GTPBP4	8.01168527369857	8.12455001440491	8.16564386871831	7.9133898094332	8.10437036861768	8.01582057451305	7.61904054368399	7.89014907521523	7.61837778326181
EDRF1	5.4844224584843	5.24914705281523	5.53833885520743	6.12352888941306	5.80606485492345	6.34739269571812	6.29407257688373	5.47779994761441	6.09808706352852
BCCIP	6.40232486839747	6.48672587796635	6.59129597166813	6.67894060723216	6.57478647035541	6.59940007940289	6.0274373175858	6.21966850330802	6.49608404959804
MTPAP	5.39821813337024	5.57627208303634	5.53100620897296	5.29167051919072	5.27120466794871	5.20107430722814	5.21883384933094	5.90962203118882	4.90737671863436
SH3PXD2A	5.03329608893758	4.73437814088458	4.98859882794648	5.44753131253828	5.38595636609719	5.56580411013129	5.33094421565248	3.70980745782758	4.72154532628269
PITRM1	6.01517555836949	5.84094374462469	5.81683247968	6.10644414321709	6.08169929753688	6.21237695629364	6.16085066522453	6.65927472380859	5.93936066560458
OBFC1	3.44833358821642	3.53528681891181	3.55108198573762	4.16354170031086	3.9287002116181	4.26759892602866	4.47212027861317	1.50817359665793	3.93246769959719
MAP3K8	6.33345207448985	6.10140014843806	6.48336351969606	5.74850420103202	6.09596586660993	6.14319339114764	5.53667581351339	5.7150251670986	5.66777406984171
GLRX3	6.88564112052159	7.01580966000025	6.97852644557948	6.67121531412294	6.72920688486312	6.5969381418756	6.94614927346343	7.16161583526185	6.76487275794679
FAM208B	6.95214181788345	7.09874150209234	6.69990983335251	6.41936913288313	6.24743650201576	6.27839412902816	6.35102846169581	6.08106326507851	5.98804103035915
XPNPEP1	5.78291698390981	5.55647870035764	5.37593681248013	5.55778073691732	5.47051347617211	5.73208770870233	4.61184504227978	6.59846248198703	5.80994870804544
SMC3	7.40027296214788	7.59067062777783	7.37542512776439	7.66312390176939	7.45052836739327	7.28987147707809	6.35368535939128	7.43575405103363	6.85219864097914
SHOC2	7.08888113483125	7.1900678200612	6.95131781186702	7.15017264596362	6.73605513367571	6.72871823646406	7.32079626027639	7.107094554969	6.36706397562457
TFAM	6.88211661948311	7.01902726945417	6.92498547108046	7.08770446038747	6.88726093777143	6.81598262817959	5.79697968851012	7.35115242844625	6.64180904605505
CCDC6	6.65314169718121	6.66572507016985	6.17772656556663	6.55708226435907	6.42744475428023	6.60431138641282	6.60851189861567	6.28427758473109	6.15367515574104
CUL2	5.96497081637339	6.21938543767599	5.83778485061316	6.28746563413626	6.11710463366808	5.99025256933621	5.87302865242564	7.0790412674933	5.79178231849569
CCNY	6.24292121420015	6.38315887625714	6.21251993291299	6.22551572156597	6.07811050205221	6.209156653526	5.4499434877685	5.59563643790827	6.19803335186544
UBE2S	4.86257643308746	5.31345608535388	5.02559303542868	5.63394443676916	5.53998999476961	5.16163599610111	4.38129130041316	5.73570932127034	4.98404648685412
RPL28	8.95200174360392	9.04894678243383	9.15539772840207	9.01949590428463	9.39626072884667	8.76343680094626	8.63305140255708	8.0096127418168	9.28975004159003
ZMIZ1	7.25614240206348	7.46712890807236	7.18065827769293	7.44262353977415	7.33348894620305	7.07495384808627	6.22029038155046	6.50516484678559	6.49421284954209
