	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9
USP42	4.02386390486664	4.22007775766176	4.32242682200825	4.54527827799597	4.83481999546158	4.61579930230109	4.31230760373931	3.75953624640064	4.19961471889581
CYTH3	6.23280004572366	6.46548136038913	6.2446716644938	6.94645897659942	7.06771037716269	7.24249994681596	4.29109111782961	5.02344793717535	4.68262901199066
RAC1	8.60579368822641	8.48859170468014	8.68699925430411	8.62606968520343	8.44150441586241	8.41234746940211	8.22759819420423	8.42430142593834	8.43056915373568
ZDHHC4	4.91459183697341	5.19592043906706	4.84800079743676	5.4305080907499	5.42337576090675	5.21930386303165	5.25319451007108	5.6186062050024	5.36296278593487
INTS15	4.48503391995586	4.46435820343019	4.78218224157629	4.40267388255317	4.91187542212661	4.50855278708656	3.81418836296591	3.89990890276519	4.43281389518884
ZNF12	4.59214766444117	4.00211486096216	3.79507504445719	5.2478923673714	4.76856215093162	5.08886892295135	4.79170434881453	3.60401866877935	3.79298945943317
	6.90994047870178	6.65854739686416	6.5772746464475	7.11602691949743	7.61205276051962	7.30259247811641	6.50659715358082	6.79977596361233	6.44887374608494
	4.05415782718024	3.5042509305537	3.44855128362769	4.24441179863644	4.71483857506706	4.38260012600806	4.37414685755717	3.89990890276519	1.53664970617338
	5.11469936911529	5.48886789785432	5.1180296033088	4.65421264954914	4.60942633517948	4.54519463072082	5.32801768682797	5.19677954006091	5.27761723089709
MIOS	6.53354966745675	6.67417593199601	6.59064678684529	6.83517059096679	6.62303182994321	6.85074896174646	5.90427349219823	6.02125372376244	6.26356163567567
RPA3	4.39322115368032	4.49107554180597	4.83307623288175	4.08230630165343	4.26951061036053	4.05433050424687	5.44789519753848	4.39621378366595	4.60831069130083
GLCCI1	7.16631634673824	7.22870277094863	7.17388283804232	6.86946765083984	6.96954076283787	6.87073624043629	7.15532312711936	7.16830760123576	7.03324461463013
ICA1	6.19421404114064	6.25557181769698	6.53793285775946	6.31413720795152	6.42217900012399	6.4286806219944	6.45028971267887	6.081464341288	6.69614733616536
PHF14	5.38877067701717	5.86754945986092	5.61629863176464	5.69812976607934	5.63237641487509	5.76111174926179	5.62790344980295	5.82892230927185	6.30336264373364
TMEM106B	4.56084021439053	4.89615193103461	4.01379554973435	4.62238720369374	4.22628055829897	4.51780086388857	4.92163465285967	5.03219157024733	5.48566577745458
SCIN	1.73222973229288	1.49548072092597	1.63792864773618	2.10551369281475	0.831217758781388	2.29387120741373	4.52715847606314	4.19288562395642	4.46124230351536
AHR	3.5998695118189	4.33268557073013	3.4744299154533	4.18754946168076	3.63857268083899	4.10429896352095	4.08464024036219	4.11271527527244	3.32092101511795
SNX13	5.15718671076925	5.30032004506479	5.2512357741513	5.33555968669464	5.38457826211672	5.34412597819342	5.23108380846534	5.62440016877737	5.6613454536227
HDAC9	2.9166543034303	3.75998053576426	2.40211571063741	4.49929207272179	3.76479039704241	4.1286488249367	2.16847183116566	2.96528491161721	3.35161781234086
POLR1F	5.4640336213433	5.32528078950838	5.77308823101782	5.53676677814046	5.45648824815608	5.55196256357469	5.80299015636105	5.63017095663532	5.97405501848068
SP4	5.0219492462699	5.26978567691668	4.94373707726026	5.71834298696885	5.25075665029517	5.59191667196401	3.87248700353058	4.85626101786236	5.4647567876916
CDCA7L	3.91252641780763	4.19862464799544	3.76393653264828	3.9518042774193	2.95554589378359	3.38765335373434	2.49967773964103	3.99242104155473	4.78738675320379
IL6	4.35113956493737	4.12092229100219	4.27167352154362	2.65944929791528	2.81671818908627	2.91428254413917	6.26684357158294	6.69905111740229	6.74610307180233
TOMM7	4.85130559223944	3.89947994875236	5.02039828455859	5.2478923673714	5.61572174171095	5.56093736726657	5.21990006997266	4.79593048366104	5.06253297414052
HYCC1	6.58113714379499	6.74803077930755	6.55015268764774	6.13400760864005	5.57322396964812	5.99099438377035	5.94559455180385	6.38431169460966	6.0415054677007
KLHL7	4.41672790656495	4.74155506129408	4.62354472957352	4.32571190073829	4.44945641437684	4.34152418300514	3.72207016097748	4.94227493357071	3.87979428697044
NUP42	4.89380336430227	4.72664335189015	4.97579828649256	4.84094368806973	4.78355132515107	4.81649665253822	4.71412140786199	5.21225094882336	4.44709812119509
MALSU1	5.66143048962648	5.4070553954573	5.73076966871309	5.57606440341562	5.37471364220716	5.26395562950944	5.95910935827833	6.0602478553783	6.13711330043473
IGF2BP3	6.85614956447075	6.67028464159673	6.56979177157616	6.81184437480002	6.4576568954787	6.57540338552409	7.32931917094049	7.12196005974975	7.34495847622665
TRA2A	6.62720493490265	6.38704216902161	6.51317823364046	6.85356376492467	7.01152477875082	6.83233524603499	6.9199079081402	6.76610291700448	6.92514541799974
CCDC126	4.04664377352293	3.48665687053896	3.85540557865851	3.44574260444506	3.85269748619184	3.9072621164614	2.99563523430344	3.99242104155473	4.35919103204566
PALS2	4.36328864760349	3.91271577590906	4.34364330791795	2.57329265416557	2.29588602578483	2.60282144830288	4.52715847606314	4.68941016001	4.43281389518884
GSDME	3.35418644049623	3.65362855459193	3.36800785631715	1.68020785808208	1.96872128253132	2.70351544792235	3.14501285834167	3.8010555158389	3.87979428697044
OSBPL3	8.13055700193322	8.0376632586654	7.82398391631822	8.12882567802409	8.18630452044975	8.16919648789887	8.04002935366189	7.80169486663195	7.77540826402651
CYCS	8.0890960996509	8.40442247262007	8.5427185552444	8.63805614267764	8.80872666332153	8.82327262356359	8.4231195115134	8.24411661470713	8.39509125838097
SPMIP4	4.7760559732575	4.66540572236828	4.88706091702505	5.56494531145205	5.02341192406473	5.42007483142672	4.72997535906283	4.28355598289649	4.59554339522695
	5.80640595584967	6.11663917541424	6.36887045427462	5.74321765560788	5.31921852961546	5.5292782119385	6.14796617573102	6.05596685805043	5.74465820934718
NFE2L3	4.56610553060317	4.54307017944423	4.5884266863186	4.18754946168076	3.83841326018559	3.61148630943001	5.51348353916606	4.36886329552099	4.44709812119509
HNRNPA2B1	10.6142772255081	10.5504324072015	10.5242058746479	10.3015271590963	10.4136984940223	10.4038772309938	10.4581932765221	10.4202478872611	10.3191019566991
CBX3	7.64317415863125	7.83793486719075	7.76163950832902	7.46456226918622	7.32627328714941	7.48103859673711	7.92249725081713	8.01850625570509	7.78528011611852
SNX10	4.92282407067051	5.13510819724551	5.23618797107079	4.86833745490198	4.82760650522901	4.699457231348	5.68595073517083	5.2651305084263	4.9466691306856
SKAP2	6.88698209844625	6.8287997256002	7.00216754748151	7.3861857597646	7.02262248763415	7.16809561410192	7.3804386034249	7.38516510785009	6.76047266311627
HOXA1	2.94925896886223	2.47777871919251	2.75868080719679	2.22335018310861	1.67921466533634	1.78237086863359	1.96916302294225	2.85132872232013	1.30532416006693
HIBADH	4.33888730411335	3.41405312158212	4.38516257735621	3.78932958046219	3.22078457054411	3.59410423120177	3.72207016097748	4.75426130435996	3.41111882408952
TAX1BP1	7.4594429833905	7.69107799190643	7.60938096405588	7.72896717000194	7.43113060096852	7.69385847835221	7.79075986757563	7.805525032707	7.84852413639682
JAZF1	3.74621396172858	4.52594600165302	4.06579018737261	4.83169561126772	4.81307041207113	4.8966670012222	3.900776047962	4.07935667832601	4.31314366452623
CREB5	5.28402536907883	4.99279709956812	4.8380682622255	6.08814324167571	5.85091967322394	5.86259306712767	4.13313875805338	5.00580007135593	5.09010123414932
SCRN1	6.56149943077892	6.31410186541537	6.26334758925423	5.9237899012497	5.68121701824749	5.71361132565786	6.99070855322352	6.85749146146862	6.61306944781197
FKBP14	4.16241071783226	4.29274682535999	3.99603907893019	4.98971669371538	4.83481999546158	5.07013236036976	5.25319451007108	5.06664562657646	3.747546488672
PLEKHA8	5.6761145353836	5.75814854181537	5.50142664783132	6.10359393865139	5.5338753021723	5.69742383419547	5.05347930887573	5.64164374107927	5.21221475567545
ZNRF2	4.55555561126226	4.51730708337915	4.94836110378571	4.28563446136295	4.52275192370059	4.53612104709536	4.18005980544087	5.04952144878525	3.98143454884628
NOD1	6.19930591127652	6.07897632264847	5.76524747780063	5.53106441877627	5.58610526094486	5.26944116859317	5.61941698391513	5.66993278551069	5.40014770626852
GGCT	4.50710234323519	4.44626774644729	4.92039198792704	4.1433818784052	3.63857268083899	3.66241024459268	2.94219597534198	4.35499112093944	3.49600772167604
GARS1	7.72724429879329	7.67077162726917	7.75373611468048	9.03448872926221	8.78564674315327	8.95634031474267	8.35702079753031	8.14683035268063	8.07465895941909
MINDY4	2.70384793092305	1.86584917087108	2.87981724469842	1.9084768457552	2.0700046183685	2.0606720311207	2.07225651590635	3.75953624640064	2.80413001703837
LSM5	4.58697670893801	4.89615193103461	4.6464906612396	3.98555306877384	3.68720745608987	3.89311793414113	4.15679002611802	4.83642984594079	4.73012943559459
AVL9	4.85990588620829	4.84183228975255	4.76655723280742	5.2339194248188	4.93219540650621	4.88956011472794	4.83632734023516	4.14531994070437	5.28558794200567
KBTBD2	5.33117646244973	4.75631421856649	5.3902694677893	5.42436895365249	5.29849723924137	5.48281058677468	4.52715847606314	4.84637950634839	4.374219241278
FKBP9	3.67976231239874	3.5042509305537	3.57353806046622	3.66986591386062	2.90160708667279	3.36733336935475	3.69000895174518	3.4816831258553	3.8370446395111
RP9	3.69906286835768	3.57255694394461	4.44528356979378	3.75059718597348	3.97526412839809	4.17614924854063	3.69000895174518	3.42968848821704	5.07178105094253
BBS9	4.76235939847726	5.14635733837846	4.72404380552477	4.12835366917286	3.82398618955031	3.72762790403916	4.22550277620204	3.86117650827648	3.19115314014762
DPY19L1	4.45128512860132	4.30283564298357	3.90382270770921	4.35182474105742	4.03911061042272	3.8052108449917	3.58931495212571	2.592241501003	3.35161781234086
HERPUD2	5.27118706374959	5.31035622495337	4.81293356654284	4.96455277016129	4.5493053427419	4.99265360769204	5.30703266169863	5.58928212552245	5.47176017542936
SEPTIN7	8.24208183867156	8.2911640549973	8.40358967490285	8.80033462640624	8.57241505735281	8.60254983104878	8.5457523426384	8.53686956408188	8.5967451404367
EEPD1	5.02959268158371	5.13510819724551	4.96214491921881	4.83169561126772	4.99149259018998	4.66657386953422	4.76116998066642	4.83642984594079	3.57617807036002
ANLN	3.68944486579608	3.37633345563296	3.56151553221701	2.61701403159489	2.16464149250658	1.78237086863359	2.25866964013724	2.49439417760485	4.00093072447208
ELMO1	7.05556236570515	7.06199890189323	7.13790104817422	6.81888192553995	6.43884397962688	6.5508367772976	7.60766597822277	7.47287885695005	7.3881674167077
EPDR1	6.74795249783881	6.61467492024735	6.98426648752784	7.6923933965302	7.60363131352987	7.50216017020232	6.02484715551993	6.47046833835937	6.42381389693789
STARD3NL	7.78313843736314	7.63827268557829	7.95440773390413	7.85413479008189	7.77373226412063	7.725134910433	7.48690530575515	7.28447110823062	7.59794588544226
VPS41	6.05509433811276	5.93071901060895	6.38260233703765	6.96561007694433	6.8084976822813	6.89755290548147	6.73979632987385	6.29994007743058	5.9541897126554
YAE1	2.98114302988202	2.76728533638749	2.80020007663506	3.7107961779155	3.76479039704241	3.64563453184185	3.09691857014062	2.92829070413501	2.45418754598141
RALA	6.6434855204628	6.60247446664182	6.51317823364046	7.12172927886161	6.91783170619088	7.09583287070111	6.27767060206729	6.25209121335515	5.86657059181428
CDK13	7.05181388671194	7.22737919742379	7.07162999128006	6.7070079174258	6.51266702409635	6.72263760144715	6.61728754435378	6.58185701885519	6.61939013718132
MPLKIP	4.96329502854909	5.07750793062258	5.19007927838241	4.24441179863644	4.48656958739394	4.29924437951258	5.07846166543306	3.8010555158389	4.43281389518884
PSMA2	7.95604340461757	7.93031233124307	8.30427947529799	7.59736678914443	7.54765999562471	7.44149381506163	8.3142807452015	8.41011634017709	8.32720938568801
MRPL32	5.34961371070641	5.37872004846984	5.61338997142275	5.21980982540336	5.48427777588595	5.26395562950944	5.98576499027938	5.82892230927185	5.50627605712987
STK17A	7.45092939070261	7.54360204858975	7.51278805242351	7.28817218416485	7.19788967489315	7.30926545504963	7.21849598709698	7.47287885695005	7.86988789619812
COA1	6.03054526995829	5.60349512111728	6.11905533747279	5.67245835847715	5.71679212315281	5.64774219480384	5.94559455180385	6.081464341288	6.23091084938535
MRPS24	4.18311961466437	3.84528784838877	4.06579018737261	3.34534070748722	3.58824100528885	3.54066497224031	3.04716553494352	3.86117650827648	4.21639043164664
URGCP	5.0219492462699	5.36434090909667	5.51707425286179	5.32241431063771	5.07914527222497	5.25292157923446	4.69809129804304	5.16532990143586	4.9666375469182
POLR2J	5.64410804260445	5.31035622495337	5.52018351061892	5.21980982540336	5.50703368995366	5.27490592906998	5.61088030196064	5.56538600917629	5.57292509256493
DBNL	6.84211125345564	6.87009614197127	7.32909055228926	6.5966845025198	6.74099086292303	6.48634805084589	6.90252582991196	6.77654781360182	6.81930915797209
POLM	4.9187138256086	4.38110269978084	4.45181161279128	4.28563446136295	4.95885103850726	4.54519463072082	4.05976557172316	4.71135271289067	3.90070327673342
POLD2	7.06953305306715	7.14845682219437	7.38558884269862	6.62104578561394	6.8500299445242	6.61472226228026	7.08618075843797	7.14632705770226	7.3102163147747
YKT6	7.52174220614831	7.57307805467481	7.9692721693674	8.01189260370754	8.02853275825521	7.9847552431214	7.76790481469515	7.57214689390974	7.6420732589294
NUDCD3	6.87324204181995	6.9069400374049	7.10618094326458	6.96983157239501	6.99552134187504	6.85440366931433	7.08925686843256	7.12400643603738	7.43729292716556
DDX56	7.24228742400014	7.16514360146772	7.15600411647224	6.97404075128422	7.13060896490822	6.99016405566635	6.74370607492493	7.08041089469801	7.39739184097801
TMED4	6.11380077360764	5.95651089378874	6.22955487873835	6.33392305005753	6.30240521916837	6.20076180302225	6.67984192558818	6.44122351858352	6.55160004763936
OGDH	6.97075854773421	6.93801970393288	7.2535728798639	7.08133117823618	7.14808756384572	6.83233524603499	6.80111530874061	6.96414308722766	7.04737725049437
ZMIZ2	8.26168563980114	8.27203411670969	8.01131171260852	8.25698910847209	8.50392595440361	8.30493153254569	7.39044866988627	7.64378476799839	7.24834854172916
H2AZ2	5.92589908790761	5.86073624747743	5.99938510681018	5.69812976607934	5.61572174171095	5.81086478445889	6.37162245614163	5.65868364437773	6.05555780322418
MYO1G	8.61344303365817	8.49740376515743	8.11417659191805	7.52318668987041	7.72312294699332	7.65771175830923	7.87337948425244	7.93471697329445	8.08611352567315
CCM2	6.45057356506487	6.67223159876252	6.56979177157616	6.61297097885761	6.49000049279422	6.43113001993572	6.19441509841794	6.19483389574595	6.25546795362933
TBRG4	6.88487674230335	7.09575627714163	7.21475787681027	6.60756255625032	6.95802546192342	6.64035186376116	5.91817909422345	6.59961348965935	6.87319759033352
PKD1L1	1.69426188209386	1.42333093517013	0.870102089865213	1.76037820676606	1.54491357362475	0.751343973012968	3.51805626895589	1.05382158621887	2.139314208628
HUS1	4.94320145804186	5.0833725526858	5.1097973696117	5.95393686471211	5.98664319052858	5.72163746619678	4.37414685755717	4.81632227249222	5.32479402426515
UPP1	5.25823348589904	5.42564109585733	5.52328608179506	5.12457202863044	5.57322396964812	5.43967031150196	5.18581907472955	5.81378900574669	4.52995505359937
IKZF1	6.33657837584102	6.36794915201352	6.19105506133533	7.35747446312308	6.9246089120344	7.10353136837601	7.11665063526481	6.85994920489247	6.76332948591293
SEC61G	6.13521408012349	5.74340823436955	6.00605397095406	6.06859422927093	6.17746553286416	6.28982815467644	6.33580903811881	6.19093471758626	6.19750397230001
LANCL2	4.69185538438676	5.22804113597217	5.03785925462481	4.12835366917286	4.24805750069422	4.36220833717688	5.29642456213265	5.2275582016112	5.32479402426515
VOPP1	8.67291514700247	8.67150179769769	8.91346196622928	8.64401223158133	8.47651592273002	8.38922886447396	9.43797559676509	9.26304283937996	9.51668347171517
MRPS17	4.05415782718024	4.17684770560019	4.49669907929433	3.89965299536819	3.48198231789829	4.02868191687626	3.51805626895589	4.0623835997223	4.26557798127417
NIPSNAP2	5.80194975140823	5.97870663990294	6.18126740479254	5.74321765560788	5.98015186330773	5.96079733864192	6.2830537987642	5.85379697791088	5.66745857734931
PSPH	5.18483201254006	4.87602097592838	5.35587701573201	5.16931034339572	5.41377376179545	5.62224471156627	5.28573788333541	5.62440016877737	4.47524916150924
CCT6A	9.24895304894057	9.28179019817574	9.45699258143261	8.89327735122491	8.88367712789948	9.05532320712846	9.18833154340441	9.1960502309001	9.25267523028479
SUMF2	5.27440736651724	5.24906438654259	5.51083556188204	5.16194963844447	5.19017658461372	4.75525902301635	5.82530031808613	6.03871469382866	6.12383687200905
